lead_status,lifecycle_stage,contact_owner,last_activity_date,marketing_contact_status,create_date,student_type,athletics,event_attended,campus_location,paid_lead_list,organic_lead_list,degree,data_origin,normalized_source,lead_type
Hot Lead,Lead,UDR 25,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Event Leads,Lead,UDR 17,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Event Leads,Lead,UDR 17,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Hot Lead,Lead,UDR 25,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Hot Lead,Lead,UDR 21,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Event Leads,Lead,UDR 17,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Hot Lead,Lead,UDR 25,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Hot Lead,Lead,UDR 21,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Event Leads,Lead,UDR 17,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Hot Lead,Lead,UDR 25,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Event Leads,Lead,UDR 17,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Hot Lead,Lead,UDR 21,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Hot Lead,Lead,UDR 25,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Event Leads,Lead,UDR 17,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Hot Lead,Lead,UDR 21,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Event Leads,Lead,UDR 17,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Hot Lead,Lead,UDR 21,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Hot Lead,Lead,UDR 21,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Event Leads,Lead,UDR 17,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Event Leads,Lead,UDR 17,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Hot Lead,Lead,UDR 21,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Event Leads,Lead,UDR 17,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Hot Lead,Lead,UDR 21,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Event Leads,Lead,UDR 17,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Event Leads,Lead,UDR 17,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Hot Lead,Lead,UDR 21,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Hot Lead,Lead,UDR 25,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Hot Lead,Lead,UDR 21,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Hot Lead,Lead,UDR 21,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Hot Lead,Lead,UDR 21,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Hot Lead,Lead,UDR 21,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Hot Lead,Lead,UDR 21,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Hot Lead,Lead,UDR 25,,Marketing contact,2026-06-10 18:41:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
,Lead,UDR 25,,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 21,,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 06,,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 08,,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 06,,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 12,,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 06,,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 06,,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 06,,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 12,,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 06,,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 06,,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,UDR 06,,Marketing contact,2026-06-10 12:33:00,,,Source 121,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,,,Marketing contact,2026-06-04 16:01:00,,,,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
,Lead,,,Marketing contact,2026-06-04 15:49:00,,,Source 43,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Outreach Attempt 1,Lead,UDR 12,,Marketing contact,2026-06-01 19:07:00,,,Source 43,,Source 68,,,Uploaded paid leads workbook,Source 68,Paid
Event Leads,Lead,UDR 23,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 12,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 12,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 12,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 12,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 23,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 17,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 12,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 12,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 23,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 12,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 12,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 23,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 12,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 12,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 17,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 08,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 08,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 12,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 17,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 08,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 12,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 23,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 08,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 23,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 08,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 23,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 17,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 23,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 17,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 17,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 08,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 08,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 08,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 12,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 08,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 08,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 08,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 100,,Source 58,,,Uploaded paid leads workbook,Source 58,Paid
Event Leads,Lead,UDR 12,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 12,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 12,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 23,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 23,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 12,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 12,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 23,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 23,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 08,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 12,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 17,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 17,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 12,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 12,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 17,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 21,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
Event Leads,Lead,UDR 23,,Marketing contact,2026-06-01 09:33:00,Military/Veteran,,Source 97,,Source 35,,,Uploaded paid leads workbook,Source 35,Paid
